Subject,Block,Trial,Horizon,Info,mu_L,mu_R,delta,Choice,RT,Accuracy,Outcome
8n4npywsyuit41ehrclgfoev.,67,3,10,0,40,10,30,0,0.45160499995108694,0,10
8n4npywsyuit41ehrclgfoev.,67,4,10,0,40,10,30,0,0.43952499993611127,0,5
8n4npywsyuit41ehrclgfoev.,67,5,10,0,40,10,30,1,1.0203299999702722,1,52
8n4npywsyuit41ehrclgfoev.,67,6,10,0,40,10,30,1,0.3499950000550598,1,49
8n4npywsyuit41ehrclgfoev.,67,7,10,0,40,10,30,1,0.41441000008489937,1,26
8n4npywsyuit41ehrclgfoev.,67,8,10,0,40,10,30,1,0.3733350000111386,1,35
8n4npywsyuit41ehrclgfoev.,67,9,10,0,40,10,30,0,0.4228400000138208,0,9
8n4npywsyuit41ehrclgfoev.,67,10,10,0,40,10,30,1,0.205420000012964,1,45
8n4npywsyuit41ehrclgfoev.,68,1,5,-1,60,68,-8,1,0.4511149999452755,0,57
8n4npywsyuit41ehrclgfoev.,68,2,5,-1,60,68,-8,0,0.42665999999735504,1,69
8n4npywsyuit41ehrclgfoev.,68,3,5,-1,60,68,-8,0,0.6328349999384955,1,73
8n4npywsyuit41ehrclgfoev.,68,4,5,-1,60,68,-8,0,0.40208499995060265,1,72
8n4npywsyuit41ehrclgfoev.,68,5,5,-1,60,68,-8,0,0.5807999999960884,1,65
8n4npywsyuit41ehrclgfoev.,69,1,10,0,40,28,12,1,0.6893649999983609,1,39
8n4npywsyuit41ehrclgfoev.,69,2,10,0,40,28,12,1,0.3332749999826774,1,41
8n4npywsyuit41ehrclgfoev.,69,3,10,0,40,28,12,0,0.4134949999861419,0,30
8n4npywsyuit41ehrclgfoev.,69,4,10,0,40,28,12,0,0.4096900000004098,0,39
8n4npywsyuit41ehrclgfoev.,69,5,10,0,40,28,12,1,1.0206600000383332,1,45
8n4npywsyuit41ehrclgfoev.,69,6,10,0,40,28,12,0,0.3755700000328943,0,26
8n4npywsyuit41ehrclgfoev.,69,7,10,0,40,28,12,1,0.4682549999561161,1,31
8n4npywsyuit41ehrclgfoev.,69,8,10,0,40,28,12,0,0.5167600000277162,0,24
8n4npywsyuit41ehrclgfoev.,69,9,10,0,40,28,12,1,0.3538549999939278,1,35
8n4npywsyuit41ehrclgfoev.,69,10,10,0,40,28,12,1,0.1643149999435991,1,47
8n4npywsyuit41ehrclgfoev.,70,1,5,0,60,64,-4,0,0.536420000018552,1,69
8n4npywsyuit41ehrclgfoev.,70,2,5,0,60,64,-4,1,0.3569150000112131,0,55
8n4npywsyuit41ehrclgfoev.,70,3,5,0,60,64,-4,0,0.38031999999657273,1,64
8n4npywsyuit41ehrclgfoev.,70,4,5,0,60,64,-4,1,1.1313550000777468,0,58
8n4npywsyuit41ehrclgfoev.,70,5,5,0,60,64,-4,0,0.679270000080578,1,49
8n4npywsyuit41ehrclgfoev.,71,1,10,0,40,32,8,1,0.6779749999986961,1,53
8n4npywsyuit41ehrclgfoev.,71,2,10,0,40,32,8,0,0.38195499998982996,0,32
8n4npywsyuit41ehrclgfoev.,71,3,10,0,40,32,8,1,0.36672499997075647,1,37
8n4npywsyuit41ehrclgfoev.,71,4,10,0,40,32,8,0,0.43547000002581626,0,34
8n4npywsyuit41ehrclgfoev.,71,5,10,0,40,32,8,1,2.961669999989681,1,42
8n4npywsyuit41ehrclgfoev.,71,6,10,0,40,32,8,1,0.4152349999640137,1,40
8n4npywsyuit41ehrclgfoev.,71,7,10,0,40,32,8,0,0.33120999997481704,0,35
8n4npywsyuit41ehrclgfoev.,71,8,10,0,40,32,8,1,0.4422999999951571,1,44
8n4npywsyuit41ehrclgfoev.,71,9,10,0,40,32,8,1,0.25157000008039176,1,39
8n4npywsyuit41ehrclgfoev.,71,10,10,0,40,32,8,1,0.23287000006530434,1,39
8n4npywsyuit41ehrclgfoev.,72,1,5,-1,60,56,4,0,0.47762000001966953,0,49
8n4npywsyuit41ehrclgfoev.,72,2,5,-1,60,56,4,0,0.39178499998524785,0,56
8n4npywsyuit41ehrclgfoev.,72,3,5,-1,60,56,4,1,0.3626899999799207,1,44
8n4npywsyuit41ehrclgfoev.,72,4,5,-1,60,56,4,0,0.7014000000199303,0,67
8n4npywsyuit41ehrclgfoev.,72,5,5,-1,60,56,4,0,0.6962550000753254,0,44
8n4npywsyuit41ehrclgfoev.,73,1,10,0,60,80,-20,1,0.46925500000361353,0,74
8n4npywsyuit41ehrclgfoev.,73,2,10,0,60,80,-20,0,0.32186499994713813,1,78
8n4npywsyuit41ehrclgfoev.,73,3,10,0,60,80,-20,0,0.4734049999387935,1,79
8n4npywsyuit41ehrclgfoev.,73,4,10,0,60,80,-20,1,0.3696650000056252,0,64
8n4npywsyuit41ehrclgfoev.,73,5,10,0,60,80,-20,0,1.7317800000309944,1,100
8n4npywsyuit41ehrclgfoev.,73,6,10,0,60,80,-20,1,0.8666250000242144,0,63
8n4npywsyuit41ehrclgfoev.,73,7,10,0,60,80,-20,0,0.21646999998483807,1,84
8n4npywsyuit41ehrclgfoev.,73,8,10,0,60,80,-20,0,0.3463450000854209,1,76
8n4npywsyuit41ehrclgfoev.,73,9,10,0,60,80,-20,0,0.32530500006396323,1,99
8n4npywsyuit41ehrclgfoev.,73,10,10,0,60,80,-20,0,0.3723600000375882,1,65
8n4npywsyuit41ehrclgfoev.,74,1,5,0,60,90,-30,0,0.42708500009030104,1,74
8n4npywsyuit41ehrclgfoev.,74,2,5,0,60,90,-30,1,0.36401999997906387,0,69
8n4npywsyuit41ehrclgfoev.,74,3,5,0,60,90,-30,1,0.44565999996848404,0,66
8n4npywsyuit41ehrclgfoev.,74,4,5,0,60,90,-30,0,0.7952899999218062,1,92
8n4npywsyuit41ehrclgfoev.,74,5,5,0,60,90,-30,0,0.5343400000128895,1,114
8n4npywsyuit41ehrclgfoev.,75,1,5,1,60,30,30,0,0.6949550000717863,0,23
8n4npywsyuit41ehrclgfoev.,75,2,5,1,60,30,30,1,0.3928349999478087,1,61
8n4npywsyuit41ehrclgfoev.,75,3,5,1,60,30,30,1,0.43933000008109957,1,59
8n4npywsyuit41ehrclgfoev.,75,4,5,1,60,30,30,1,0.405570000060834,1,65
8n4npywsyuit41ehrclgfoev.,75,5,5,1,60,30,30,1,0.6626649999525398,1,57
8n4npywsyuit41ehrclgfoev.,76,1,10,0,60,90,-30,0,0.3607049999991432,1,89
8n4npywsyuit41ehrclgfoev.,76,2,10,0,60,90,-30,1,0.3227300000144169,0,64
8n4npywsyuit41ehrclgfoev.,76,3,10,0,60,90,-30,1,0.453719999990426,0,51
8n4npywsyuit41ehrclgfoev.,76,4,10,0,60,90,-30,0,0.46984999999403954,1,79
8n4npywsyuit41ehrclgfoev.,76,5,10,0,60,90,-30,0,0.8071500000078231,1,82
8n4npywsyuit41ehrclgfoev.,76,6,10,0,60,90,-30,0,0.4757749999407679,1,93
8n4npywsyuit41ehrclgfoev.,76,7,10,0,60,90,-30,0,0.5163700000848621,1,90
8n4npywsyuit41ehrclgfoev.,76,8,10,0,60,90,-30,0,0.4288149999920279,1,87
8n4npywsyuit41ehrclgfoev.,76,9,10,0,60,90,-30,0,0.28252000000793487,1,98
8n4npywsyuit41ehrclgfoev.,76,10,10,0,60,90,-30,0,0.21177500009071082,1,82
8n4npywsyuit41ehrclgfoev.,77,1,5,0,60,52,8,1,1.2312099999981,1,58
8n4npywsyuit41ehrclgfoev.,77,2,5,0,60,52,8,0,0.4690999999875203,0,56
8n4npywsyuit41ehrclgfoev.,77,3,5,0,60,52,8,0,0.5473100000526756,0,50
8n4npywsyuit41ehrclgfoev.,77,4,5,0,60,52,8,1,0.5114649999886751,1,61
8n4npywsyuit41ehrclgfoev.,77,5,5,0,60,52,8,1,0.5271649999776855,1,63
8n4npywsyuit41ehrclgfoev.,78,1,10,0,40,44,-4,0,0.4510400000726804,1,46
8n4npywsyuit41ehrclgfoev.,78,2,10,0,40,44,-4,1,0.3409699999028817,0,34
8n4npywsyuit41ehrclgfoev.,78,3,10,0,40,44,-4,1,1.13773499999661,0,38
8n4npywsyuit41ehrclgfoev.,78,4,10,0,40,44,-4,0,0.45705500000622123,1,41
8n4npywsyuit41ehrclgfoev.,78,5,10,0,40,44,-4,1,1.3939249999821186,0,46
8n4npywsyuit41ehrclgfoev.,78,6,10,0,40,44,-4,0,0.42738000000827014,1,41
8n4npywsyuit41ehrclgfoev.,78,7,10,0,40,44,-4,1,0.5003149999538437,0,38
8n4npywsyuit41ehrclgfoev.,78,8,10,0,40,44,-4,0,0.4326349999755621,1,55
8n4npywsyuit41ehrclgfoev.,78,9,10,0,40,44,-4,0,0.668790000025183,1,42
8n4npywsyuit41ehrclgfoev.,78,10,10,0,40,44,-4,0,0.24180499999783933,1,41
8n4npywsyuit41ehrclgfoev.,79,1,5,-1,60,80,-20,0,0.6907549999887124,1,86
8n4npywsyuit41ehrclgfoev.,79,2,5,-1,60,80,-20,0,0.43961499992292374,1,75
8n4npywsyuit41ehrclgfoev.,79,3,5,-1,60,80,-20,1,0.6578750000335276,0,53
8n4npywsyuit41ehrclgfoev.,79,4,5,-1,60,80,-20,0,0.37966999993659556,1,80
8n4npywsyuit41ehrclgfoev.,79,5,5,-1,60,80,-20,0,0.35282499995082617,1,71
8n4npywsyuit41ehrclgfoev.,80,1,5,0,40,52,-12,1,0.4430949999950826,0,37
8n4npywsyuit41ehrclgfoev.,80,2,5,0,40,52,-12,0,0.34065500006545335,1,57
8n4npywsyuit41ehrclgfoev.,80,3,5,0,40,52,-12,1,0.36316499998793006,0,49
8n4npywsyuit41ehrclgfoev.,80,4,5,0,40,52,-12,0,0.4249149999814108,1,43
8n4npywsyuit41ehrclgfoev.,80,5,5,0,40,52,-12,0,1.1997800000244752,1,41
8sihrciklc2hd768u0rqc4pl.,1,1,5,0,60,90,-30,1,1.6397449999931268,0,46
8sihrciklc2hd768u0rqc4pl.,1,2,5,0,60,90,-30,0,0.5320700000011129,1,92
8sihrciklc2hd768u0rqc4pl.,1,3,5,0,60,90,-30,0,0.7949899999948684,1,102
8sihrciklc2hd768u0rqc4pl.,1,4,5,0,60,90,-30,1,1.175020000009681,0,58
8sihrciklc2hd768u0rqc4pl.,1,5,5,0,60,90,-30,0,0.8332400000072084,1,92
8sihrciklc2hd768u0rqc4pl.,2,1,10,0,40,44,-4,0,1.572439999989001,1,47
8sihrciklc2hd768u0rqc4pl.,2,2,10,0,40,44,-4,1,0.5382449999888195,0,34
8sihrciklc2hd768u0rqc4pl.,2,3,10,0,40,44,-4,1,0.7400199999974575,0,40
8sihrciklc2hd768u0rqc4pl.,2,4,10,0,40,44,-4,0,0.7180499999958556,1,49
8sihrciklc2hd768u0rqc4pl.,2,5,10,0,40,44,-4,0,1.7982049999991432,1,45
8sihrciklc2hd768u0rqc4pl.,2,6,10,0,40,44,-4,0,1.693345000006957,1,38
8sihrciklc2hd768u0rqc4pl.,2,7,10,0,40,44,-4,0,1.6239150000037625,1,39
8sihrciklc2hd768u0rqc4pl.,2,8,10,0,40,44,-4,0,0.6700699999928474,1,53
8sihrciklc2hd768u0rqc4pl.,2,9,10,0,40,44,-4,0,0.6411899999948218,1,39
8sihrciklc2hd768u0rqc4pl.,2,10,10,0,40,44,-4,0,0.6049350000103004,1,54
8sihrciklc2hd768u0rqc4pl.,3,1,5,1,60,52,8,1,1.2287100000103237,1,62
8sihrciklc2hd768u0rqc4pl.,3,2,5,1,60,52,8,1,0.7943399999930989,1,60
8sihrciklc2hd768u0rqc4pl.,3,3,5,1,60,52,8,0,0.5006800000119256,0,56
8sihrciklc2hd768u0rqc4pl.,3,4,5,1,60,52,8,1,0.8370549999963259,1,59
8sihrciklc2hd768u0rqc4pl.,3,5,5,1,60,52,8,1,2.1633850000071106,1,59
8sihrciklc2hd768u0rqc4pl.,4,1,5,-1,60,30,30,1,1.304279999996652,1,53
8sihrciklc2hd768u0rqc4pl.,4,2,5,-1,60,30,30,0,0.6801199999899836,0,31
8sihrciklc2hd768u0rqc4pl.,4,3,5,-1,60,30,30,0,0.7769249999983003,0,29
8sihrciklc2hd768u0rqc4pl.,4,4,5,-1,60,30,30,0,0.7720850000041537,0,32
8sihrciklc2hd768u0rqc4pl.,4,5,5,-1,60,30,30,1,0.9372799999982817,1,75
8sihrciklc2hd768u0rqc4pl.,5,1,10,0,40,32,8,1,1.0822299999999814,1,40
8sihrciklc2hd768u0rqc4pl.,5,2,10,0,40,32,8,1,0.5606000000116182,1,50
8sihrciklc2hd768u0rqc4pl.,5,3,10,0,40,32,8,0,0.6440650000004098,0,23
8sihrciklc2hd768u0rqc4pl.,5,4,10,0,40,32,8,0,0.6880749999982072,0,25
8sihrciklc2hd768u0rqc4pl.,5,5,10,0,40,32,8,1,1.1291449999989709,1,27
8sihrciklc2hd768u0rqc4pl.,5,6,10,0,40,32,8,1,1.4332350000040606,1,38
8sihrciklc2hd768u0rqc4pl.,5,7,10,0,40,32,8,1,0.8340650000027381,1,47
8sihrciklc2hd768u0rqc4pl.,5,8,10,0,40,32,8,1,0.7841650000045775,1,31
8sihrciklc2hd768u0rqc4pl.,5,9,10,0,40,32,8,1,1.0251450000068871,1,37
8sihrciklc2hd768u0rqc4pl.,5,10,10,0,40,32,8,1,0.8250949999928707,1,49
8sihrciklc2hd768u0rqc4pl.,6,1,5,0,60,40,20,0,1.3012799999996787,0,36
8sihrciklc2hd768u0rqc4pl.,6,2,5,0,60,40,20,0,0.885695000004489,0,56
8sihrciklc2hd768u0rqc4pl.,6,3,5,0,60,40,20,1,0.7242799999949057,1,56
8sihrciklc2hd768u0rqc4pl.,6,4,5,0,60,40,20,1,0.685989999998128,1,75
8sihrciklc2hd768u0rqc4pl.,6,5,5,0,60,40,20,1,1.0801700000010896,1,68
8sihrciklc2hd768u0rqc4pl.,7,1,10,1,40,44,-4,1,0.7994849999959115,0,54
8sihrciklc2hd768u0rqc4pl.,7,2,10,1,40,44,-4,0,0.6461350000026869,1,50
8sihrciklc2hd768u0rqc4pl.,7,3,10,1,40,44,-4,1,0.7231000000028871,0,50
8sihrciklc2hd768u0rqc4pl.,7,4,10,1,40,44,-4,1,0.646020000000135,0,26
8sihrciklc2hd768u0rqc4pl.,7,5,10,1,40,44,-4,0,2.833664999998291,1,46
8sihrciklc2hd768u0rqc4pl.,7,6,10,1,40,44,-4,1,2.1168349999934435,0,43
8sihrciklc2hd768u0rqc4pl.,7,7,10,1,40,44,-4,1,1.9002500000060536,0,27
8sihrciklc2hd768u0rqc4pl.,7,8,10,1,40,44,-4,0,0.5361399999965215,1,50
8sihrciklc2hd768u0rqc4pl.,7,9,10,1,40,44,-4,0,0.61799999998766,1,55
8sihrciklc2hd768u0rqc4pl.,7,10,10,1,40,44,-4,0,0.577980000001844,1,42
8sihrciklc2hd768u0rqc4pl.,8,1,10,0,40,36,4,0,0.6579800000035902,0,26
8sihrciklc2hd768u0rqc4pl.,8,2,10,0,40,36,4,1,0.6626399999950081,1,28
8sihrciklc2hd768u0rqc4pl.,8,3,10,0,40,36,4,0,0.5102850000112085,0,23
8sihrciklc2hd768u0rqc4pl.,8,4,10,0,40,36,4,1,0.7368249999999534,1,43
8sihrciklc2hd768u0rqc4pl.,8,5,10,0,40,36,4,1,1.9333699999988312,1,41
8sihrciklc2hd768u0rqc4pl.,8,6,10,0,40,36,4,1,0.6064400000032037,1,55
8sihrciklc2hd768u0rqc4pl.,8,7,10,0,40,36,4,1,0.56872999999905,1,44
8sihrciklc2hd768u0rqc4pl.,8,8,10,0,40,36,4,1,0.6459049999975832,1,32
8sihrciklc2hd768u0rqc4pl.,8,9,10,0,40,36,4,1,1.5901599999924656,1,32
8sihrciklc2hd768u0rqc4pl.,8,10,10,0,40,36,4,1,0.5059750000073109,1,33
8sihrciklc2hd768u0rqc4pl.,9,1,5,0,40,36,4,0,0.8091549999953713,0,37
8sihrciklc2hd768u0rqc4pl.,9,2,5,0,40,36,4,1,0.5610400000005029,1,40
8sihrciklc2hd768u0rqc4pl.,9,3,5,0,40,36,4,0,0.6161299999948824,0,39
8sihrciklc2hd768u0rqc4pl.,9,4,5,0,40,36,4,1,0.7050949999975273,1,49
8sihrciklc2hd768u0rqc4pl.,9,5,5,0,40,36,4,1,1.9916899999952875,1,50
8sihrciklc2hd768u0rqc4pl.,10,1,10,-1,40,36,4,0,0.6696499999961816,0,42
8sihrciklc2hd768u0rqc4pl.,10,2,10,-1,40,36,4,0,0.5520649999962188,0,40
8sihrciklc2hd768u0rqc4pl.,10,3,10,-1,40,36,4,1,0.5500100000062957,1,37
8sihrciklc2hd768u0rqc4pl.,10,4,10,-1,40,36,4,0,0.6140349999914179,0,28
8sihrciklc2hd768u0rqc4pl.,10,5,10,-1,40,36,4,1,2.179279999996652,1,43
8sihrciklc2hd768u0rqc4pl.,10,6,10,-1,40,36,4,1,2.9288700000033714,1,34
8sihrciklc2hd768u0rqc4pl.,10,7,10,-1,40,36,4,0,0.6065349999989849,0,31
8sihrciklc2hd768u0rqc4pl.,10,8,10,-1,40,36,4,0,1.0413400000106776,0,30
8sihrciklc2hd768u0rqc4pl.,10,9,10,-1,40,36,4,0,1.2118900000059512,0,36
8sihrciklc2hd768u0rqc4pl.,10,10,10,-1,40,36,4,1,0.6461549999949057,1,30
8sihrciklc2hd768u0rqc4pl.,11,1,5,0,60,68,-8,0,0.5769599999912316,1,63
8sihrciklc2hd768u0rqc4pl.,11,2,5,0,60,68,-8,0,0.6168550000002142,1,77
8sihrciklc2hd768u0rqc4pl.,11,3,5,0,60,68,-8,1,0.46805000001040753,0,59
8sihrciklc2hd768u0rqc4pl.,11,4,5,0,60,68,-8,1,1.9052749999973457,0,69
8sihrciklc2hd768u0rqc4pl.,11,5,5,0,60,68,-8,0,1.5375550000026124,1,51
8sihrciklc2hd768u0rqc4pl.,12,1,10,-1,40,28,12,0,0.766300000002957,0,36
8sihrciklc2hd768u0rqc4pl.,12,2,10,-1,40,28,12,1,0.503805000000284,1,44
8sihrciklc2hd768u0rqc4pl.,12,3,10,-1,40,28,12,0,0.5460999999922933,0,28
8sihrciklc2hd768u0rqc4pl.,12,4,10,-1,40,28,12,0,0.8889649999910034,0,16
8sihrciklc2hd768u0rqc4pl.,12,5,10,-1,40,28,12,1,1.5923000000038883,1,48
8sihrciklc2hd768u0rqc4pl.,12,6,10,-1,40,28,12,1,0.7370349999982864,1,37
8sihrciklc2hd768u0rqc4pl.,12,7,10,-1,40,28,12,1,0.8980000000010477,1,35
8sihrciklc2hd768u0rqc4pl.,12,8,10,-1,40,28,12,1,0.7412799999874551,1,40
8sihrciklc2hd768u0rqc4pl.,12,9,10,-1,40,28,12,1,1.484890000006999,1,45
8sihrciklc2hd768u0rqc4pl.,12,10,10,-1,40,28,12,1,0.47712999999930616,1,47
8sihrciklc2hd768u0rqc4pl.,13,1,10,1,60,40,20,0,0.5809300000109943,0,41
8sihrciklc2hd768u0rqc4pl.,13,2,10,1,60,40,20,1,0.5510550000035437,1,63
8sihrciklc2hd768u0rqc4pl.,13,3,10,1,60,40,20,1,0.6309699999983422,1,57
8sihrciklc2hd768u0rqc4pl.,13,4,10,1,60,40,20,1,0.7111949999962235,1,63
8sihrciklc2hd768u0rqc4pl.,13,5,10,1,60,40,20,1,2.063624999995227,1,67
8sihrciklc2hd768u0rqc4pl.,13,6,10,1,60,40,20,1,0.6586450000031618,1,59
8sihrciklc2hd768u0rqc4pl.,13,7,10,1,60,40,20,1,0.6060100000031525,1,62
8sihrciklc2hd768u0rqc4pl.,13,8,10,1,60,40,20,1,0.49293999999645166,1,77
8sihrciklc2hd768u0rqc4pl.,13,9,10,1,60,40,20,1,0.5762749999994412,1,49
8sihrciklc2hd768u0rqc4pl.,13,10,10,1,60,40,20,1,0.7048500000091735,1,50
8sihrciklc2hd768u0rqc4pl.,14,1,5,0,40,70,-30,1,0.6572549999982584,0,37
8sihrciklc2hd768u0rqc4pl.,14,2,5,0,40,70,-30,0,0.5484850000066217,1,83
8sihrciklc2hd768u0rqc4pl.,14,3,5,0,40,70,-30,0,0.8433850000001257,1,73
8sihrciklc2hd768u0rqc4pl.,14,4,5,0,40,70,-30,1,0.7782449999940582,0,44
8sihrciklc2hd768u0rqc4pl.,14,5,5,0,40,70,-30,0,0.7428249999938998,1,61
8sihrciklc2hd768u0rqc4pl.,15,1,5,0,60,64,-4,0,0.5307549999997718,1,66
8sihrciklc2hd768u0rqc4pl.,15,2,5,0,60,64,-4,1,0.5247950000048149,0,45
8sihrciklc2hd768u0rqc4pl.,15,3,5,0,60,64,-4,1,0.6373250000033295,0,39
8sihrciklc2hd768u0rqc4pl.,15,4,5,0,60,64,-4,0,1.0382050000043819,1,64
8sihrciklc2hd768u0rqc4pl.,15,5,5,0,60,64,-4,0,0.7468099999969127,1,75
8sihrciklc2hd768u0rqc4pl.,16,1,10,-1,40,10,30,0,0.5084449999994831,0,17
8sihrciklc2hd768u0rqc4pl.,16,2,10,-1,40,10,30,0,0.5810849999979837,0,0
8sihrciklc2hd768u0rqc4pl.,16,3,10,-1,40,10,30,0,0.6822200000024168,0,9
8sihrciklc2hd768u0rqc4pl.,16,4,10,-1,40,10,30,1,0.5678900000057183,1,43
8sihrciklc2hd768u0rqc4pl.,16,5,10,-1,40,10,30,1,0.913234999999986,1,37
8sihrciklc2hd768u0rqc4pl.,16,6,10,-1,40,10,30,1,0.524955000000773,1,37
8sihrciklc2hd768u0rqc4pl.,16,7,10,-1,40,10,30,1,0.6514549999992596,1,46
8sihrciklc2hd768u0rqc4pl.,16,8,10,-1,40,10,30,1,0.7237650000024587,1,46
8sihrciklc2hd768u0rqc4pl.,16,9,10,-1,40,10,30,1,1.0409099999960745,1,41
8sihrciklc2hd768u0rqc4pl.,16,10,10,-1,40,10,30,1,0.4732999999978347,1,40
8sihrciklc2hd768u0rqc4pl.,17,1,10,0,60,56,4,1,0.617629999993369,1,66
8sihrciklc2hd768u0rqc4pl.,17,2,10,0,60,56,4,0,0.5072500000096625,0,46
8sihrciklc2hd768u0rqc4pl.,17,3,10,0,60,56,4,0,0.5530949999956647,0,58
8sihrciklc2hd768u0rqc4pl.,17,4,10,0,60,56,4,1,0.7208150000078604,1,80
8sihrciklc2hd768u0rqc4pl.,17,5,10,0,60,56,4,1,2.3003699999972014,1,62
8sihrciklc2hd768u0rqc4pl.,17,6,10,0,60,56,4,1,0.9401999999972759,1,55
8sihrciklc2hd768u0rqc4pl.,17,7,10,0,60,56,4,1,1.7348650000058115,1,61
8sihrciklc2hd768u0rqc4pl.,17,8,10,0,60,56,4,1,0.5651899999938905,1,54
8sihrciklc2hd768u0rqc4pl.,17,9,10,0,60,56,4,1,0.6260550000006333,1,52
8sihrciklc2hd768u0rqc4pl.,17,10,10,0,60,56,4,1,0.5532000000093831,1,48
8sihrciklc2hd768u0rqc4pl.,18,1,10,0,60,64,-4,0,0.6004450000036741,1,57
8sihrciklc2hd768u0rqc4pl.,18,2,10,0,60,64,-4,1,0.6045549999980722,0,49
8sihrciklc2hd768u0rqc4pl.,18,3,10,0,60,64,-4,1,0.5329250000067987,0,63
8sihrciklc2hd768u0rqc4pl.,18,4,10,0,60,64,-4,0,0.8441299999976764,1,51
8sihrciklc2hd768u0rqc4pl.,18,5,10,0,60,64,-4,1,1.851620000001276,0,45
8sihrciklc2hd768u0rqc4pl.,18,6,10,0,60,64,-4,1,0.6898000000073807,0,61
8sihrciklc2hd768u0rqc4pl.,18,7,10,0,60,64,-4,1,0.820979999989504,0,69
8sihrciklc2hd768u0rqc4pl.,18,8,10,0,60,64,-4,1,1.0480200000019977,0,65
8sihrciklc2hd768u0rqc4pl.,18,9,10,0,60,64,-4,1,0.506119999990915,0,63
8sihrciklc2hd768u0rqc4pl.,18,10,10,0,60,64,-4,1,0.5522449999989476,0,68
8sihrciklc2hd768u0rqc4pl.,19,1,5,0,40,60,-20,0,0.5534950000001118,1,61
8sihrciklc2hd768u0rqc4pl.,19,2,5,0,40,60,-20,1,0.4710650000051828,0,35
8sihrciklc2hd768u0rqc4pl.,19,3,5,0,40,60,-20,0,0.41938500000105705,1,65
8sihrciklc2hd768u0rqc4pl.,19,4,5,0,40,60,-20,1,1.4097150000015972,0,39
8sihrciklc2hd768u0rqc4pl.,19,5,5,0,40,60,-20,0,0.7631149999942863,1,56
8sihrciklc2hd768u0rqc4pl.,20,1,10,1,60,52,8,1,0.537994999991497,1,53
8sihrciklc2hd768u0rqc4pl.,20,2,10,1,60,52,8,1,0.5524750000040513,1,62
8sihrciklc2hd768u0rqc4pl.,20,3,10,1,60,52,8,0,0.5179099999950267,0,33
8sihrciklc2hd768u0rqc4pl.,20,4,10,1,60,52,8,1,0.7500850000069477,1,50
8sihrciklc2hd768u0rqc4pl.,20,5,10,1,60,52,8,1,0.9161549999989802,1,62
8sihrciklc2hd768u0rqc4pl.,20,6,10,1,60,52,8,1,0.5163299999985611,1,71
8sihrciklc2hd768u0rqc4pl.,20,7,10,1,60,52,8,1,0.4706350000051316,1,63
8sihrciklc2hd768u0rqc4pl.,20,8,10,1,60,52,8,1,0.5209999999933643,1,70
8sihrciklc2hd768u0rqc4pl.,20,9,10,1,60,52,8,1,0.49510500000906177,1,61
8sihrciklc2hd768u0rqc4pl.,20,10,10,1,60,52,8,1,0.5400300000037532,1,67
8sihrciklc2hd768u0rqc4pl.,21,1,5,-1,40,10,30,0,0.49823000001197215,0,8
8sihrciklc2hd768u0rqc4pl.,21,2,5,-1,40,10,30,0,0.44550999999046326,0,20
8sihrciklc2hd768u0rqc4pl.,21,3,5,-1,40,10,30,0,0.5931050000071991,0,0
8sihrciklc2hd768u0rqc4pl.,21,4,5,-1,40,10,30,1,0.5100999999995111,1,43
8sihrciklc2hd768u0rqc4pl.,21,5,5,-1,40,10,30,1,1.0059750000073109,1,40
8sihrciklc2hd768u0rqc4pl.,22,1,5,1,40,70,-30,1,0.7527000000118278,0,48
8sihrciklc2hd768u0rqc4pl.,22,2,5,1,40,70,-30,1,0.5298749999928987,0,33
8sihrciklc2hd768u0rqc4pl.,22,3,5,1,40,70,-30,1,0.6441999999951804,0,39
8sihrciklc2hd768u0rqc4pl.,22,4,5,1,40,70,-30,0,0.5351550000050338,1,75
8sihrciklc2hd768u0rqc4pl.,22,5,5,1,40,70,-30,0,1.4089450000028592,1,73
8sihrciklc2hd768u0rqc4pl.,23,1,10,0,60,72,-12,1,0.5819349999947008,0,55
8sihrciklc2hd768u0rqc4pl.,23,2,10,0,60,72,-12,1,0.40872000000672415,0,63
8sihrciklc2hd768u0rqc4pl.,23,3,10,0,60,72,-12,0,0.5160299999988638,1,68
8sihrciklc2hd768u0rqc4pl.,23,4,10,0,60,72,-12,0,0.5151000000041677,1,65
8sihrciklc2hd768u0rqc4pl.,23,5,10,0,60,72,-12,0,1.9105100000015227,1,70
8sihrciklc2hd768u0rqc4pl.,23,6,10,0,60,72,-12,0,0.7268000000040047,1,77
8sihrciklc2hd768u0rqc4pl.,23,7,10,0,60,72,-12,0,0.5572499999980209,1,86
8sihrciklc2hd768u0rqc4pl.,23,8,10,0,60,72,-12,0,0.8609799999976531,1,64
8sihrciklc2hd768u0rqc4pl.,23,9,10,0,60,72,-12,0,0.658980000007432,1,63
8sihrciklc2hd768u0rqc4pl.,23,10,10,0,60,72,-12,0,0.48398000000452157,1,54
8sihrciklc2hd768u0rqc4pl.,24,1,10,-1,60,30,30,1,0.5919850000063889,1,50
8sihrciklc2hd768u0rqc4pl.,24,2,10,-1,60,30,30,0,0.6000400000048103,0,24
8sihrciklc2hd768u0rqc4pl.,24,3,10,-1,60,30,30,0,0.5300500000012107,0,28
8sihrciklc2hd768u0rqc4pl.,24,4,10,-1,60,30,30,0,0.8002699999924516,0,19
